Concurso,Data Sorteio,1ª Dezena,2ª Dezena,3ª Dezena,4ª Dezena,5ª Dezena,6ª Dezena,Arrecadacao_Total,Ganhadores_Sena,Cidade,UF,Rateio_Sena,Ganhadores_Quina,Rateio_Quina,Ganhadores_Quadra,Rateio_Quadra,Acumulado,Valor_Acumulado,Estimativa_Prêmio,Acumulado_Mega_da_Virada
642,26/02/2005,51,17,56,36,44,40,0.0,0,&nbsp,&nbsp,0.0,28,22758.8,1988,319.34,SIM,1115180.94,0.0,0.0
643,02/03/2005,14,45,24,37,40,42,0.0,0,&nbsp,&nbsp,0.0,41,15663.14,2694,237.48,SIM,2239011.24,0.0,0.0
644,05/03/2005,57,29,31,27,34,14,0.0,0,&nbsp,&nbsp,0.0,81,10667.36,4433,194.17,SIM,11328156.7,0.0,0.0
645,09/03/2005,52,48,24,53,54,3,0.0,0,&nbsp,&nbsp,0.0,39,27310.11,4345,244.2,SIM,13192071.41,0.0,0.0
646,12/03/2005,13,47,60,32,49,10,0.0,0,&nbsp,&nbsp,0.0,79,16079.41,6173,205.0,SIM,15415049.93,0.0,0.0
647,16/03/2005,56,19,11,14,12,54,0.0,1,,SP,17603353.15,50,25009.18,5432,229.34,NÃO,0.0,0.0,0.0
648,19/03/2005,5,48,23,42,45,29,0.0,3,,MG,361199.61,139,4454.67,4869,126.69,NÃO,0.0,0.0,0.0
648,19/03/2005,5,48,23,42,45,29,0.0,3,,RJ,361199.61,139,4454.67,4869,126.69,NÃO,0.0,0.0,0.0
648,19/03/2005,5,48,23,42,45,29,0.0,3,,SC,361199.61,139,4454.67,4869,126.69,NÃO,0.0,0.0,0.0
649,23/03/2005,9,54,41,48,33,24,0.0,0,&nbsp,&nbsp,0.0,31,15748.23,2156,225.57,SIM,6720868.06,0.0,0.0
650,26/03/2005,53,59,25,29,10,24,0.0,0,&nbsp,&nbsp,0.0,29,24322.62,2765,254.15,SIM,7955241.21,0.0,0.0
651,30/03/2005,39,45,28,26,48,60,0.0,0,&nbsp,&nbsp,0.0,36,24882.92,4356,204.86,SIM,9522864.81,0.0,0.0
652,02/04/2005,24,18,57,56,10,20,0.0,0,&nbsp,&nbsp,0.0,41,27383.54,3874,288.71,SIM,11487633.94,0.0,0.0
653,06/04/2005,31,24,19,34,9,5,0.0,0,&nbsp,&nbsp,0.0,74,14994.32,6274,176.18,SIM,13429397.87,0.0,0.0
654,09/04/2005,10,11,56,40,41,6,0.0,1,,MG,15767596.35,66,20244.14,4745,280.52,NÃO,0.0,0.0,0.0
655,13/04/2005,26,39,1,37,43,48,0.0,0,&nbsp,&nbsp,0.0,23,33457.53,2722,281.64,SIM,7808614.22,0.0,0.0
656,16/04/2005,59,37,46,36,35,51,0.0,0,&nbsp,&nbsp,0.0,24,42026.73,2623,383.08,SIM,9573736.75,0.0,0.0
657,20/04/2005,20,59,58,33,60,16,0.0,1,,PR,11354235.39,56,18168.36,3995,253.72,NÃO,0.0,0.0,0.0
658,23/04/2005,41,20,36,3,11,6,0.0,0,&nbsp,&nbsp,0.0,31,18418.26,2883,197.3,SIM,999190.32,0.0,0.0
659,27/04/2005,14,29,40,34,51,52,0.0,0,&nbsp,&nbsp,0.0,22,27222.16,1390,429.22,SIM,7004050.46,0.0,0.0
660,30/04/2005,53,5,38,54,46,11,0.0,0,&nbsp,&nbsp,0.0,58,16751.0,4204,230.23,SIM,8704277.05,0.0,0.0
661,04/05/2005,42,40,27,4,55,36,0.0,0,&nbsp,&nbsp,0.0,64,15130.77,4211,229.09,SIM,10398923.36,0.0,0.0
662,07/05/2005,4,60,56,25,18,23,0.0,0,&nbsp,&nbsp,0.0,79,14974.99,5525,213.31,SIM,12469215.44,0.0,0.0
663,11/05/2005,1,49,30,55,27,51,0.0,0,&nbsp,&nbsp,0.0,64,17649.82,4020,279.93,SIM,14445995.2,0.0,0.0
664,14/05/2005,12,1,55,59,38,36,0.0,0,&nbsp,&nbsp,0.0,74,18450.77,4971,273.62,SIM,23857740.39,0.0,0.0
665,18/05/2005,8,47,7,48,25,18,0.0,0,&nbsp,&nbsp,0.0,185,8538.56,10055,156.51,SIM,26622098.55,0.0,0.0
666,21/05/2005,7,26,16,29,45,55,0.0,0,&nbsp,&nbsp,0.0,77,26923.37,8122,254.29,SIM,30250022.18,0.0,0.0
667,25/05/2005,5,23,16,4,49,1,0.0,1,,SP,34263173.55,203,11296.7,15283,149.48,NÃO,0.0,0.0,0.0
668,28/05/2005,49,33,56,2,14,1,0.0,0,&nbsp,&nbsp,0.0,53,11007.74,2814,206.54,SIM,1020967.19,0.0,0.0
669,01/06/2005,7,41,24,40,49,27,0.0,1,,SP,2170216.15,32,20522.3,2427,269.57,NÃO,0.0,0.0,0.0
670,04/06/2005,42,59,58,37,48,22,0.0,0,&nbsp,&nbsp,0.0,24,43085.53,2895,355.84,SIM,10792198.93,0.0,0.0
671,08/06/2005,27,16,39,51,9,38,0.0,0,&nbsp,&nbsp,0.0,67,16609.7,4259,260.3,SIM,12739685.49,0.0,0.0
672,11/06/2005,43,34,53,38,28,24,0.0,0,&nbsp,&nbsp,0.0,54,24277.19,4411,296.08,SIM,15033880.01,0.0,0.0
673,15/06/2005,6,40,37,11,20,34,0.0,0,&nbsp,&nbsp,0.0,72,17523.73,4792,262.3,SIM,17241869.86,0.0,0.0
674,18/06/2005,22,32,18,29,42,38,0.0,0,&nbsp,&nbsp,0.0,96,16070.11,5586,275.14,SIM,27769536.63,0.0,0.0
675,22/06/2005,50,42,30,25,43,24,0.0,0,&nbsp,&nbsp,0.0,67,26180.7,5204,335.79,SIM,30839224.48,0.0,0.0
676,25/06/2005,49,32,15,9,41,42,0.0,0,&nbsp,&nbsp,0.0,94,22081.78,7583,272.69,SIM,34471676.39,0.0,0.0
677,29/06/2005,25,10,48,8,32,55,0.0,0,&nbsp,&nbsp,0.0,284,8422.82,12803,186.14,SIM,38657818.81,0.0,0.0
678,02/07/2005,44,46,31,14,40,42,0.0,0,&nbsp,&nbsp,0.0,115,28311.43,9797,331.07,SIM,44355495.36,0.0,0.0
679,06/07/2005,37,21,54,3,58,25,0.0,1,,RJ,51890452.61,448,9610.91,22087,194.2,NÃO,0.0,0.0,0.0
680,09/07/2005,44,2,26,5,3,22,0.0,0,&nbsp,&nbsp,0.0,188,7276.69,11222,121.45,SIM,19623257.97,0.0,0.0
681,13/07/2005,59,21,53,25,58,38,0.0,0,&nbsp,&nbsp,0.0,62,23695.09,5210,280.91,SIM,22194175.2,0.0,0.0
682,16/07/2005,60,37,47,36,4,27,0.0,0,&nbsp,&nbsp,0.0,62,25832.17,5647,282.55,SIM,24996965.62,0.0,0.0
683,20/07/2005,43,40,12,11,2,35,0.0,0,&nbsp,&nbsp,0.0,79,19666.04,5680,272.49,SIM,27715795.78,0.0,0.0
684,23/07/2005,50,37,33,40,19,17,0.0,0,&nbsp,&nbsp,0.0,81,22483.66,7103,255.42,SIM,40669733.33,0.0,0.0
685,27/07/2005,33,27,5,56,12,43,0.0,1,,SP,44331219.78,347,6029.62,15404,135.32,NÃO,0.0,0.0,0.0
686,30/07/2005,33,5,4,54,15,26,0.0,0,&nbsp,&nbsp,0.0,47,15221.72,3901,182.71,SIM,1251986.54,0.0,0.0
687,03/08/2005,59,48,1,7,41,14,0.0,0,&nbsp,&nbsp,0.0,28,25839.62,2887,249.66,SIM,2518128.16,0.0,0.0
688,06/08/2005,47,30,52,11,21,35,0.0,0,&nbsp,&nbsp,0.0,38,23920.89,2757,328.45,SIM,4108867.61,0.0,0.0
689,10/08/2005,6,60,7,31,49,51,0.0,0,&nbsp,&nbsp,0.0,29,30336.11,2998,292.33,SIM,12298361.58,0.0,0.0
690,13/08/2005,15,41,8,47,12,53,0.0,0,&nbsp,&nbsp,0.0,90,13225.5,5446,217.74,SIM,14381378.18,0.0,0.0
691,17/08/2005,55,16,58,8,37,50,0.0,0,&nbsp,&nbsp,0.0,54,20629.58,3896,284.85,SIM,16330873.12,0.0,0.0
692,20/08/2005,33,18,60,11,58,57,0.0,0,&nbsp,&nbsp,0.0,71,18365.13,4995,260.06,SIM,18612740.26,0.0,0.0
693,24/08/2005,14,50,41,17,31,13,0.0,0,&nbsp,&nbsp,0.0,152,8909.82,7170,188.18,SIM,20982752.64,0.0,0.0
694,27/08/2005,15,19,29,53,37,41,0.0,0,&nbsp,&nbsp,0.0,114,13859.26,7087,222.1,SIM,31925755.05,0.0,0.0
695,31/08/2005,13,40,21,52,6,11,0.0,0,&nbsp,&nbsp,0.0,76,22217.91,6333,265.62,SIM,34880737.54,0.0,0.0
696,03/09/2005,37,16,34,57,53,9,0.0,2,,MA,19251302.49,195,10613.53,10814,190.66,NÃO,0.0,0.0,0.0
696,03/09/2005,37,16,34,57,53,9,0.0,2,,MG,19251302.49,195,10613.53,10814,190.66,NÃO,0.0,0.0,0.0
697,10/09/2005,53,35,32,31,28,51,0.0,0,&nbsp,&nbsp,0.0,27,33337.57,2895,309.74,SIM,1575200.44,0.0,0.0
698,14/09/2005,22,8,27,43,55,12,0.0,0,&nbsp,&nbsp,0.0,43,16354.69,3981,175.99,SIM,2805890.89,0.0,0.0
699,19/09/2005,53,17,50,23,54,48,0.0,0,&nbsp,&nbsp,0.0,54,16259.09,3752,233.13,SIM,12141821.41,0.0,0.0
700,21/09/2005,2,3,24,40,31,14,0.0,0,&nbsp,&nbsp,0.0,53,17991.31,3584,265.04,SIM,13810515.56,0.0,0.0
701,24/09/2005,13,1,31,23,60,48,0.0,0,&nbsp,&nbsp,0.0,103,11253.13,5623,205.35,SIM,15838891.81,0.0,0.0
702,28/09/2005,1,56,18,58,45,57,0.0,0,&nbsp,&nbsp,0.0,47,22868.49,3663,292.31,SIM,17719825.24,0.0,0.0
703,01/10/2005,30,24,2,45,11,27,0.0,0,&nbsp,&nbsp,0.0,123,10767.16,7343,179.68,SIM,20037455.42,0.0,0.0
704,05/10/2005,2,27,50,34,18,4,0.0,0,&nbsp,&nbsp,0.0,56,22659.95,5784,218.56,SIM,29484065.62,0.0,0.0
705,08/10/2005,3,15,11,13,26,43,0.0,0,&nbsp,&nbsp,0.0,144,11780.58,11514,146.78,SIM,32452771.1,0.0,0.0
706,15/10/2005,22,10,17,7,2,60,0.0,0,&nbsp,&nbsp,0.0,282,7866.56,15980,138.3,SIM,36334914.54,0.0,0.0
707,19/10/2005,51,8,1,43,10,36,0.0,2,,MG,19919975.72,140,14306.28,12461,160.12,NÃO,0.0,0.0,0.0
707,19/10/2005,51,8,1,43,10,36,0.0,2,,RO,19919975.72,140,14306.28,12461,160.12,NÃO,0.0,0.0,0.0
708,22/10/2005,45,13,39,47,9,7,0.0,0,&nbsp,&nbsp,0.0,102,6567.35,5998,111.26,SIM,1172271.79,0.0,0.0
709,26/10/2005,29,22,44,9,6,4,0.0,0,&nbsp,&nbsp,0.0,106,5881.47,5202,119.39,SIM,11276978.0,0.0,0.0
710,29/10/2005,46,25,5,49,39,34,0.0,0,&nbsp,&nbsp,0.0,48,21483.28,4608,222.94,SIM,13081573.14,0.0,0.0
711,05/11/2005,10,5,41,59,40,33,0.0,0,&nbsp,&nbsp,0.0,79,18118.11,5840,244.16,SIM,15586402.01,0.0,0.0
712,09/11/2005,35,7,53,58,8,43,0.0,0,&nbsp,&nbsp,0.0,97,12122.15,5637,207.81,SIM,17644136.19,0.0,0.0
713,12/11/2005,46,1,26,16,12,54,0.0,0,&nbsp,&nbsp,0.0,67,20438.81,5838,233.68,SIM,20040586.54,0.0,0.0
714,16/11/2005,17,53,39,8,7,35,0.0,0,&nbsp,&nbsp,0.0,113,9766.45,10955,100.36,SIM,29611134.96,0.0,0.0
715,19/11/2005,54,36,12,4,33,24,0.0,3,,GO,10825809.33,237,6910.89,13134,124.24,NÃO,0.0,0.0,0.0
715,19/11/2005,54,36,12,4,33,24,0.0,3,,MA,10825809.33,237,6910.89,13134,124.24,NÃO,0.0,0.0,0.0
715,19/11/2005,54,36,12,4,33,24,0.0,3,,SP,10825809.33,237,6910.89,13134,124.24,NÃO,0.0,0.0,0.0
716,23/11/2005,29,2,7,50,16,32,0.0,1,,RJ,945382.75,37,14600.51,2512,214.25,NÃO,0.0,0.0,0.0
717,26/11/2005,28,35,41,17,6,23,0.0,0,&nbsp,&nbsp,0.0,68,8956.76,3816,159.0,SIM,1065855.06,0.0,0.0
718,30/11/2005,7,35,21,39,58,33,0.0,0,&nbsp,&nbsp,0.0,41,13759.23,2893,194.26,SIM,2053079.87,0.0,0.0
719,03/12/2005,39,47,37,53,32,3,0.0,0,&nbsp,&nbsp,0.0,63,12737.0,3553,225.0,SIM,8649484.79,0.0,0.0
720,07/12/2005,12,56,44,51,31,54,0.0,0,&nbsp,&nbsp,0.0,20,45658.99,2606,349.09,SIM,10247549.36,0.0,0.0
721,10/12/2005,14,3,23,55,36,25,0.0,0,&nbsp,&nbsp,0.0,99,11025.33,6723,161.75,SIM,12157688.32,0.0,0.0
722,14/12/2005,60,36,57,18,44,9,0.0,0,&nbsp,&nbsp,0.0,85,12704.05,5334,201.68,SIM,14047415.26,0.0,0.0
723,17/12/2005,16,6,52,1,36,50,0.0,0,&nbsp,&nbsp,0.0,49,25242.04,4000,308.05,SIM,16211920.28,0.0,0.0
724,21/12/2005,34,51,55,17,48,27,0.0,0,&nbsp,&nbsp,0.0,102,12537.87,6190,205.82,SIM,25450246.43,0.0,0.0
725,31/12/2005,49,9,3,35,37,41,0.0,2,,MG,15815987.63,343,10298.59,20451,172.08,NÃO,0.0,0.0,0.0
725,31/12/2005,49,9,3,35,37,41,0.0,2,,RJ,15815987.63,343,10298.59,20451,172.08,NÃO,0.0,0.0,0.0
726,04/01/2006,40,47,1,5,7,37,0.0,0,&nbsp,&nbsp,0.0,35,15459.49,2838,189.94,SIM,946893.69,0.0,0.0
727,07/01/2006,14,42,12,4,59,30,0.0,0,&nbsp,&nbsp,0.0,29,25008.46,2688,268.79,SIM,2216072.86,0.0,0.0
728,11/01/2006,44,42,13,8,24,32,0.0,0,&nbsp,&nbsp,0.0,81,8575.31,5381,128.59,SIM,3431622.25,0.0,0.0
729,14/01/2006,33,56,18,57,43,5,0.0,1,,MG,4969519.9,51,17231.34,5041,173.67,NÃO,0.0,0.0,0.0
730,18/01/2006,45,15,2,54,16,50,0.0,0,&nbsp,&nbsp,0.0,34,23412.97,2824,280.82,SIM,9358249.67,0.0,0.0
731,21/01/2006,35,6,15,23,28,16,0.0,0,&nbsp,&nbsp,0.0,88,11554.63,6659,152.12,SIM,11137662.34,0.0,0.0
732,25/01/2006,49,19,53,50,17,6,0.0,0,&nbsp,&nbsp,0.0,65,14610.54,4196,225.48,SIM,12799611.64,0.0,0.0
733,28/01/2006,12,26,31,43,46,2,0.0,0,&nbsp,&nbsp,0.0,67,16737.98,5110,218.63,SIM,14762139.6,0.0,0.0
734,01/02/2006,44,45,27,29,43,54,0.0,1,,MG,16726569.98,58,19354.0,3984,280.69,NÃO,0.0,0.0,0.0
735,04/02/2006,40,42,15,52,38,9,0.0,0,&nbsp,&nbsp,0.0,33,27163.91,3043,293.47,SIM,7826853.28,0.0,0.0
736,08/02/2006,1,21,38,41,56,49,0.0,0,&nbsp,&nbsp,0.0,19,47835.6,2190,413.44,SIM,9417386.79,0.0,0.0
737,11/02/2006,33,12,24,38,11,32,0.0,0,&nbsp,&nbsp,0.0,65,18730.63,6267,193.54,SIM,11547995.59,0.0,0.0
738,15/02/2006,15,30,14,42,26,54,0.0,0,&nbsp,&nbsp,0.0,47,26720.69,4178,299.45,SIM,13745772.39,0.0,0.0
739,18/02/2006,6,45,56,49,35,10,0.0,0,&nbsp,&nbsp,0.0,54,25993.77,4723,296.08,SIM,23305073.75,0.0,0.0
740,22/02/2006,29,47,12,50,16,28,0.0,1,,PR,26132814.65,90,17953.91,6943,231.85,NÃO,0.0,0.0,0.0
741,25/02/2006,26,39,27,24,59,36,0.0,0,&nbsp,&nbsp,0.0,23,28453.38,2133,305.65,SIM,1145248.54,0.0,0.0
742,01/03/2006,34,17,7,41,2,50,0.0,0,&nbsp,&nbsp,0.0,25,14199.0,1622,218.02,SIM,1766454.86,0.0,0.0
743,04/03/2006,54,20,32,60,25,23,0.0,0,&nbsp,&nbsp,0.0,28,29491.22,2762,297.84,SIM,3211524.66,0.0,0.0
744,08/03/2006,26,46,12,23,39,4,0.0,0,&nbsp,&nbsp,0.0,77,10441.97,5387,148.7,SIM,9937380.49,0.0,0.0
745,11/03/2006,21,57,37,16,43,2,0.0,0,&nbsp,&nbsp,0.0,134,8604.62,5262,218.3,SIM,11955163.21,0.0,0.0
746,15/03/2006,49,12,10,57,25,1,0.0,2,,RS,6995681.58,114,10206.52,6686,173.36,NÃO,0.0,0.0,0.0
746,15/03/2006,49,12,10,57,25,1,0.0,2,,SP,6995681.58,114,10206.52,6686,173.36,NÃO,0.0,0.0,0.0
747,18/03/2006,21,23,56,12,3,2,0.0,0,&nbsp,&nbsp,0.0,53,13079.29,4363,158.28,SIM,1213104.4,0.0,0.0
748,22/03/2006,1,7,19,51,35,2,0.0,0,&nbsp,&nbsp,0.0,74,9080.42,4519,148.14,SIM,2389018.77,0.0,0.0
749,25/03/2006,24,47,4,57,48,50,0.0,0,&nbsp,&nbsp,0.0,31,26214.36,2669,303.33,SIM,9429097.84,0.0,0.0
750,29/03/2006,58,17,54,10,42,33,0.0,0,&nbsp,&nbsp,0.0,49,18795.69,3799,241.51,SIM,11040828.28,0.0,0.0
751,01/04/2006,4,25,38,50,20,7,0.0,0,&nbsp,&nbsp,0.0,74,15221.68,5579,201.14,SIM,13012035.71,15000000.0,0.0
752,05/04/2006,25,4,29,42,24,23,0.0,0,&nbsp,&nbsp,0.0,86,13022.3,6849,162.9,SIM,14971892.19,0.0,0.0
753,08/04/2006,59,35,43,22,7,2,0.0,1,,BA,17388228.32,152,9083.97,8630,159.4,NÃO,0.0,0.0,0.0
754,12/04/2006,4,42,34,50,3,13,0.0,0,&nbsp,&nbsp,0.0,41,14457.22,2827,208.89,SIM,7463330.98,0.0,0.0
755,15/04/2006,59,30,47,12,4,49,0.0,0,&nbsp,&nbsp,0.0,41,18319.33,2977,251.35,SIM,8777742.92,0.0,0.0
756,19/04/2006,37,50,41,5,38,27,0.0,0,&nbsp,&nbsp,0.0,34,27503.13,3135,297.15,SIM,10414179.09,0.0,0.0
757,22/04/2006,17,32,12,18,58,30,0.0,0,&nbsp,&nbsp,0.0,53,17988.72,3448,275.46,SIM,12082632.69,0.0,0.0
758,26/04/2006,47,59,1,23,36,43,0.0,0,&nbsp,&nbsp,0.0,74,14352.34,4910,215.49,SIM,13941260.58,0.0,0.0
759,29/04/2006,59,39,30,31,48,45,0.0,0,&nbsp,&nbsp,0.0,38,32431.5,2588,474.4,SIM,22265544.19,0.0,0.0
760,03/05/2006,12,17,60,44,46,45,0.0,0,&nbsp,&nbsp,0.0,80,16005.08,5517,231.2,SIM,24506255.18,0.0,0.0
761,06/05/2006,56,29,17,13,27,40,0.0,0,&nbsp,&nbsp,0.0,100,17175.97,8936,191.48,SIM,27512048.76,0.0,0.0
762,10/05/2006,39,9,21,12,37,54,0.0,0,&nbsp,&nbsp,0.0,143,13668.11,10120,192.4,SIM,30932491.92,0.0,0.0
763,13/05/2006,40,47,1,48,9,26,0.0,0,&nbsp,&nbsp,0.0,101,23502.31,7655,308.92,SIM,35086525.19,0.0,0.0
764,18/05/2006,7,3,55,47,53,45,0.0,1,,PA,40539530.9,189,16486.79,15290,203.03,NÃO,0.0,0.0,0.0
765,21/05/2006,3,37,50,16,30,10,0.0,0,&nbsp,&nbsp,0.0,62,15552.09,4336,221.54,SIM,14740248.65,0.0,0.0
766,24/05/2006,1,50,19,42,24,58,0.0,0,&nbsp,&nbsp,0.0,63,16857.33,4477,236.31,SIM,16598769.93,0.0,0.0
767,27/05/2006,22,50,32,38,54,15,0.0,0,&nbsp,&nbsp,0.0,62,20318.55,4419,284.0,SIM,18803331.88,0.0,0.0
768,31/05/2006,33,37,59,30,4,8,0.0,1,,MG,21024430.31,93,13647.3,6408,197.31,NÃO,0.0,0.0,0.0
769,03/06/2006,20,21,50,29,12,16,0.0,0,&nbsp,&nbsp,0.0,49,14382.06,3078,228.08,SIM,7808149.6,0.0,0.0
770,07/06/2006,4,34,25,35,48,12,0.0,0,&nbsp,&nbsp,0.0,68,13703.65,5401,171.88,SIM,9438882.88,0.0,0.0
771,10/06/2006,29,46,34,47,21,14,0.0,0,&nbsp,&nbsp,0.0,69,15089.83,4559,227.53,SIM,11260979.64,0.0,0.0
772,14/06/2006,38,51,52,60,10,35,0.0,0,&nbsp,&nbsp,0.0,66,13476.3,5330,166.25,SIM,12817492.36,15000000.0,0.0
773,17/06/2006,3,5,51,29,34,14,0.0,0,&nbsp,&nbsp,0.0,58,16454.7,4919,193.29,SIM,14487644.71,0.0,0.0
774,21/06/2006,37,5,54,58,46,10,0.0,1,,PA,16319071.08,64,16352.03,4336,240.45,NÃO,0.0,0.0,0.0
775,24/06/2006,27,12,46,47,42,50,0.0,0,&nbsp,&nbsp,0.0,30,25559.59,3058,249.8,SIM,7421108.15,0.0,0.0
776,28/06/2006,57,35,60,41,3,15,0.0,0,&nbsp,&nbsp,0.0,56,13543.61,3075,245.72,SIM,8748382.29,0.0,0.0
777,01/07/2006,14,50,23,2,28,56,0.0,0,&nbsp,&nbsp,0.0,80,10746.73,3943,217.22,SIM,10252923.38,12000000.0,0.0
778,05/07/2006,45,20,36,37,31,51,0.0,0,&nbsp,&nbsp,0.0,21,42785.84,1890,473.6,SIM,11825302.87,0.0,0.0
779,08/07/2006,36,54,52,25,29,26,0.0,0,&nbsp,&nbsp,0.0,26,39580.32,3127,327.85,SIM,19016906.07,0.0,0.0
780,12/07/2006,10,50,28,51,59,7,0.0,0,&nbsp,&nbsp,0.0,43,26754.56,3828,299.4,SIM,21030186.72,0.0,0.0
781,15/07/2006,10,54,8,39,56,13,0.0,0,&nbsp,&nbsp,0.0,66,19809.51,5707,228.22,SIM,23318185.27,0.0,0.0
782,19/07/2006,11,23,59,42,35,2,0.0,0,&nbsp,&nbsp,0.0,144,9270.41,7533,176.55,SIM,25654326.84,0.0,0.0
783,22/07/2006,43,21,48,8,4,32,0.0,1,,MT,28244624.32,140,10572.64,8427,174.99,NÃO,0.0,0.0,0.0
784,26/07/2006,42,56,8,37,27,53,0.0,0,&nbsp,&nbsp,0.0,27,20363.8,2163,253.24,SIM,8240695.17,0.0,0.0
785,29/07/2006,35,5,37,8,48,17,0.0,1,,RJ,9770979.43,126,6940.06,6657,130.87,NÃO,0.0,0.0,0.0
786,02/08/2006,27,31,26,11,10,41,0.0,0,&nbsp,&nbsp,0.0,19,25700.08,1521,319.83,SIM,854527.84,0.0,0.0
787,05/08/2006,37,31,20,60,34,54,0.0,0,&nbsp,&nbsp,0.0,40,16922.47,1955,344.93,SIM,2039100.64,0.0,0.0
788,09/08/2006,31,57,17,19,29,44,0.0,0,&nbsp,&nbsp,0.0,62,10763.88,3247,204.75,SIM,3206981.5,0.0,0.0
789,12/08/2006,60,39,31,38,6,50,0.0,0,&nbsp,&nbsp,0.0,13,62482.48,1808,447.56,SIM,9027559.48,0.0,0.0
790,16/08/2006,22,2,19,28,43,6,0.0,0,&nbsp,&nbsp,0.0,71,11717.34,5884,140.86,SIM,10483439.1,0.0,0.0
791,19/08/2006,42,35,19,9,14,58,0.0,1,,SP,12212213.94,114,8665.54,5756,170.97,NÃO,0.0,0.0,0.0
792,23/08/2006,43,56,9,45,29,34,0.0,0,&nbsp,&nbsp,0.0,32,15844.65,1949,259.17,SIM,887300.41,0.0,0.0
793,26/08/2006,3,51,33,15,16,57,0.0,0,&nbsp,&nbsp,0.0,62,10387.12,3629,176.79,SIM,2014302.06,0.0,0.0
794,30/08/2006,56,47,55,38,42,3,0.0,0,&nbsp,&nbsp,0.0,15,37006.71,1730,319.66,SIM,7393144.45,0.0,0.0
795,02/09/2006,14,36,21,29,26,48,0.0,0,&nbsp,&nbsp,0.0,76,11029.2,4389,190.27,SIM,8860028.16,0.0,0.0
796,06/09/2006,19,24,43,34,39,5,0.0,0,&nbsp,&nbsp,0.0,80,9974.9,4883,162.81,SIM,10256514.12,0.0,0.0
797,09/09/2006,58,48,52,47,12,6,0.0,0,&nbsp,&nbsp,0.0,66,12566.42,3447,239.7,SIM,11707935.01,0.0,0.0
798,13/09/2006,32,9,4,52,29,3,0.0,0,&nbsp,&nbsp,0.0,48,19610.77,4104,228.5,SIM,13355239.88,0.0,0.0
799,16/09/2006,29,35,19,57,42,55,0.0,0,&nbsp,&nbsp,0.0,56,19330.65,4675,230.69,SIM,20861429.08,0.0,0.0
800,20/09/2006,1,7,56,11,37,38,0.0,0,&nbsp,&nbsp,0.0,44,26411.64,4497,257.44,SIM,22895125.15,0.0,0.0
801,23/09/2006,20,22,11,19,48,42,0.0,0,&nbsp,&nbsp,0.0,73,19406.93,5791,243.72,SIM,25374360.34,0.0,0.0
802,27/09/2006,14,24,60,6,18,48,0.0,0,&nbsp,&nbsp,0.0,117,12287.8,8216,174.32,SIM,27890287.63,0.0,0.0
803,30/09/2006,10,57,28,3,5,21,0.0,0,&nbsp,&nbsp,0.0,193,8993.04,12055,143.44,SIM,30927687.9,0.0,0.0
804,04/10/2006,13,59,37,56,3,47,0.0,1,,SP,34172202.25,134,13835.88,9937,185.88,NÃO,0.0,0.0,0.0
805,07/10/2006,30,2,48,60,43,36,0.0,0,&nbsp,&nbsp,0.0,62,14428.43,3489,255.42,SIM,11073179.39,0.0,0.0
806,12/10/2006,60,41,47,26,35,18,0.0,0,&nbsp,&nbsp,0.0,50,18518.81,3179,290.17,SIM,12693574.74,0.0,0.0
807,14/10/2006,8,27,2,32,56,49,0.0,0,&nbsp,&nbsp,0.0,130,7262.48,6188,152.01,SIM,14345789.99,0.0,0.0
808,18/10/2006,15,21,31,46,2,57,0.0,0,&nbsp,&nbsp,0.0,44,24446.08,3844,278.76,SIM,16228138.27,0.0,0.0
809,21/10/2006,25,23,11,5,30,15,0.0,0,&nbsp,&nbsp,0.0,121,8582.38,7669,134.9,SIM,24143857.18,0.0,0.0
810,25/10/2006,4,33,1,48,5,37,0.0,0,&nbsp,&nbsp,0.0,75,17505.65,6450,202.79,SIM,26441472.82,30000000.0,0.0
811,28/10/2006,32,57,28,41,10,47,0.0,2,,RS,14597902.39,89,17684.31,5508,284.67,NÃO,0.0,0.0,0.0
811,28/10/2006,32,57,28,41,10,47,0.0,2,,SP,14597902.39,89,17684.31,5508,284.67,NÃO,0.0,0.0,0.0
812,01/11/2006,57,39,54,11,38,13,0.0,0,&nbsp,&nbsp,0.0,57,9696.24,2116,260.21,SIM,967199.74,0.0,0.0
813,04/11/2006,23,15,56,46,9,45,0.0,0,&nbsp,&nbsp,0.0,43,14647.97,3244,193.43,SIM,2069459.59,0.0,0.0
814,08/11/2006,11,2,46,50,8,41,0.0,0,&nbsp,&nbsp,0.0,37,18442.44,2534,268.27,SIM,9203290.18,0.0,0.0
815,11/11/2006,57,50,9,39,37,19,0.0,0,&nbsp,&nbsp,0.0,56,17528.89,3621,270.06,SIM,10921121.58,0.0,0.0
816,16/11/2006,21,47,40,52,30,20,0.0,0,&nbsp,&nbsp,0.0,21,39708.11,1885,440.69,SIM,12380394.81,0.0,0.0
817,18/11/2006,34,43,29,30,10,52,0.0,0,&nbsp,&nbsp,0.0,27,34364.35,2469,374.37,SIM,14004110.17,16000000.0,0.0
818,22/11/2006,44,41,22,8,9,25,0.0,0,&nbsp,&nbsp,0.0,58,16865.13,4935,197.47,SIM,15715920.16,0.0,0.0
819,25/11/2006,51,5,58,46,25,19,0.0,0,&nbsp,&nbsp,0.0,105,11132.9,5868,198.46,SIM,23874662.7,0.0,0.0
