Concurso,Data Sorteio,1ª Dezena,2ª Dezena,3ª Dezena,4ª Dezena,5ª Dezena,6ª Dezena,Arrecadacao_Total,Ganhadores_Sena,Cidade,UF,Rateio_Sena,Ganhadores_Quina,Rateio_Quina,Ganhadores_Quadra,Rateio_Quadra,Acumulado,Valor_Acumulado,Estimativa_Prêmio,Acumulado_Mega_da_Virada
1975,07/10/2017,8,24,47,26,11,57,43.635.81950,1,GUARULHOS,SP,22.575.34857,76,33.10268,5845,61488.0,NÃO,000,3.000.00000,60.940.84090
1976,11/10/2017,52,14,19,12,59,25,26.666.35300,0,&nbsp,&nbsp,000,62,24.79736,3551,61851.0,SIM,2.832.11978,6.000.00000,61.345.42946
1977,14/10/2017,28,3,32,34,37,16,28.787.77300,1,COLATINA,ES,5.889.54654,91,18.238970000000002,4723,50202.0,NÃO,000,2.500.00000,61.782.20472
1978,17/10/2017,6,2,57,22,55,44,15.337.37450,0,&nbsp,&nbsp,000,29,30.49205,2089,60471.0,SIM,1.628.91722,4.000.00000,62.014.90720
1979,19/10/2017,38,23,45,32,29,22,21.868.84350,1,MUZAMBINHO,MG,3.951.51394,32,39.4012,2677,67284.0,NÃO,000,11.500.00000,62.346.70673
1980,21/10/2017,18,16,12,34,37,17,29.605.00550,0,&nbsp,&nbsp,000,77,22.16705,4689,52002.0,SIM,12.243.06643,16.000.00000,62.795.88126
1981,25/10/2017,15,6,39,19,37,53,36.856.52250,0,&nbsp,&nbsp,000,85,24.99936,5215,58209.0,SIM,16.157.44072,20.000.00000,63.355.07759
1982,28/10/2017,46,24,20,4,50,14,43.498.16100,1,CURITIBA,PR,20.777.19515,45,55.73036999999999,4144,86454.0,NÃO,000,2.500.00000,64.015.04252
1983,01/11/2017,14,22,6,5,10,36,24.465.73850,1,COTIA,SP,2.598.40189,73,19.32276,4884,41258.0,NÃO,000,2.000.00000,64.386.24281
1984,04/11/2017,43,32,21,50,35,29,23.646.88900,0,&nbsp,&nbsp,000,13,104.87313,1743,1.1174,SIM,13.064.01038,16.000.00000,64.745.01931
1985,07/11/2017,9,36,29,28,34,55,24.088.57150,0,&nbsp,&nbsp,000,36,38.57822,2503,79265.0,SIM,15.622.35496,19.000.00000,65.110.49711
1986,09/11/2017,55,23,44,43,36,56,32.863.24300,0,&nbsp,&nbsp,000,41,46.21257,3164,85547.0,SIM,19.112.62003,24.000.00000,65.609.10642
1987,11/11/2017,10,58,14,45,31,34,39.415.09600,0,&nbsp,&nbsp,000,59,38.51627,3920,82815.0,SIM,23.298.72951,29.000.00000,66.207.12208
1988,16/11/2017,5,39,10,54,46,42,44.029.10050,0,&nbsp,&nbsp,000,87,29.177909999999997,5711,63498.0,SIM,27.974.87276,33.000.00000,66.875.14254
1989,18/11/2017,40,58,30,32,15,22,45.738.39900,0,&nbsp,&nbsp,000,47,56.10695,3280,1.1485299999999998,SIM,45.258.49461,50.000.00000,67.569.09693
1990,22/11/2017,37,26,11,24,59,34,56.129.20950,0,&nbsp,&nbsp,000,78,41.48851,5852,78998.0,SIM,51.219.73892,60.000.00000,68.420.70327
1991,25/11/2017,19,34,44,36,20,28,66.874.57350,0,&nbsp,&nbsp,000,80,48.19529,6152,89532.0,SIM,58.322.20257,65.000.00000,69.435.34094
1992,29/11/2017,21,11,13,53,54,5,71.423.96100,2,CAMPOS BELOS,GO,32.953.91865,142,28.999409999999997,11405,51580.0,NÃO,000,2.500.00000,70.519.00307
1992,29/11/2017,21,11,13,53,54,5,71.423.96100,2,ARAGUARI,MG,32.953.91865,142,28.999409999999997,11405,51580.0,NÃO,000,2.500.00000,70.519.00307
1993,02/12/2017,50,57,48,17,6,33,28.484.22850,0,&nbsp,&nbsp,000,39,42.10885,3063,76593.0,SIM,3.025.18860,6.700.00000,70.951.17288
1994,06/12/2017,44,5,32,2,12,40,31.115.80850,0,&nbsp,&nbsp,000,51,35.17584,3686,69528.0,SIM,23.288.22590,28.000.00000,71.423.26968
1995,09/12/2017,14,37,39,26,35,29,44.206.79900,0,&nbsp,&nbsp,000,66,38.617020000000004,4840,75227.0,SIM,27.983.24176,33.000.00000,72.093.98624
1996,13/12/2017,56,21,20,7,40,24,48.458.62000,0,&nbsp,&nbsp,000,144,19.40181,4933,80908.0,SIM,33.129.82541,39.000.00000,72.829.21249
1997,16/12/2017,14,7,35,1,31,46,54.280.32400,0,&nbsp,&nbsp,000,86,36.38962,6280,71189.0,SIM,38.894.70746,43.500.00000,73.652.76708
1998,19/12/2017,57,21,24,52,25,8,38.499.47500,0,&nbsp,&nbsp,000,61,36.38803,4810,65924.0,SIM,42.983.57273,48.000.00000,74.236.89071
1999,21/12/2017,42,38,49,15,50,37,50.491.03850,0,&nbsp,&nbsp,000,73,39.87723,4434,93789.0,SIM,139.099.57193,280.000.00000,139.099.57193
2000,31/12/2017,6,37,34,10,3,17,890.947.36850,17,CRUZ DAS ALMAS,BA,18.042.27904,4862,10.56503,173428,42312.0,NÃO,000,2.000.00000,000
2000,31/12/2017,6,37,34,10,3,17,890.947.36850,17,PRADO,BA,18.042.27904,4862,10.56503,173428,42312.0,NÃO,000,2.000.00000,000
2000,31/12/2017,6,37,34,10,3,17,890.947.36850,17,URUÇUCA,BA,18.042.27904,4862,10.56503,173428,42312.0,NÃO,000,2.000.00000,000
2000,31/12/2017,6,37,34,10,3,17,890.947.36850,17,CARMO DO CAJURU,MG,18.042.27904,4862,10.56503,173428,42312.0,NÃO,000,2.000.00000,000
2000,31/12/2017,6,37,34,10,3,17,890.947.36850,17,CONTAGEM,MG,18.042.27904,4862,10.56503,173428,42312.0,NÃO,000,2.000.00000,000
2000,31/12/2017,6,37,34,10,3,17,890.947.36850,17,BELÉM,PA,18.042.27904,4862,10.56503,173428,42312.0,NÃO,000,2.000.00000,000
2000,31/12/2017,6,37,34,10,3,17,890.947.36850,17,RIO AZUL,PR,18.042.27904,4862,10.56503,173428,42312.0,NÃO,000,2.000.00000,000
2000,31/12/2017,6,37,34,10,3,17,890.947.36850,17,SÃO JOÃO DO TRIUNFO,PR,18.042.27904,4862,10.56503,173428,42312.0,NÃO,000,2.000.00000,000
2000,31/12/2017,6,37,34,10,3,17,890.947.36850,17,RIO DE JANEIRO,RJ,18.042.27904,4862,10.56503,173428,42312.0,NÃO,000,2.000.00000,000
2000,31/12/2017,6,37,34,10,3,17,890.947.36850,17,SEROPÉDICA,RJ,18.042.27904,4862,10.56503,173428,42312.0,NÃO,000,2.000.00000,000
2000,31/12/2017,6,37,34,10,3,17,890.947.36850,17,BRUSQUE,SC,18.042.27904,4862,10.56503,173428,42312.0,NÃO,000,2.000.00000,000
2000,31/12/2017,6,37,34,10,3,17,890.947.36850,17,GUARULHOS,SP,18.042.27904,4862,10.56503,173428,42312.0,NÃO,000,2.000.00000,000
2000,31/12/2017,6,37,34,10,3,17,890.947.36850,17,GUARULHOS,SP,18.042.27904,4862,10.56503,173428,42312.0,NÃO,000,2.000.00000,000
2000,31/12/2017,6,37,34,10,3,17,890.947.36850,17,SÃO PAULO,SP,18.042.27904,4862,10.56503,173428,42312.0,NÃO,000,2.000.00000,000
2000,31/12/2017,6,37,34,10,3,17,890.947.36850,17,SÃO PAULO,SP,18.042.27904,4862,10.56503,173428,42312.0,NÃO,000,2.000.00000,000
2000,31/12/2017,6,37,34,10,3,17,890.947.36850,17,SÃO PAULO,SP,18.042.27904,4862,10.56503,173428,42312.0,NÃO,000,2.000.00000,000
2000,31/12/2017,6,37,34,10,3,17,890.947.36850,17,SÃO PAULO,SP,18.042.27904,4862,10.56503,173428,42312.0,NÃO,000,2.000.00000,000
2001,03/01/2018,22,20,52,60,42,36,17.710.07000,0,&nbsp,&nbsp,000,12,85.08883,1214,1.20153,SIM,1.880.91111,4.500.00000,268.70161
2002,06/01/2018,59,46,28,38,4,30,28.829.94450,0,&nbsp,&nbsp,000,24,69.25739,2214,1.07251,SIM,4.942.81672,8.500.00000,706.11670
2003,10/01/2018,40,50,43,28,51,34,30.509.41250,0,&nbsp,&nbsp,000,16,109.9379,1865,1.34738,SIM,8.183.09148,12.000.00000,1.169.01311
2004,13/01/2018,45,35,1,23,5,14,38.638.48450,3,CURITIBA,PR,4.095.57345,79,28.19854,6444,49385.0,NÃO,000,12.000.00000,1.755.24582
2004,13/01/2018,45,35,1,23,5,14,38.638.48450,3,JULIO DE CASTILHOS,RS,4.095.57345,79,28.19854,6444,49385.0,NÃO,000,12.000.00000,1.755.24582
2004,13/01/2018,45,35,1,23,5,14,38.638.48450,3,SANTA RITA DO PASSA QUATRO,SP,4.095.57345,79,28.19854,6444,49385.0,NÃO,000,12.000.00000,1.755.24582
2005,17/01/2018,22,19,33,11,53,34,32.721.13250,0,&nbsp,&nbsp,000,44,42.8755,4052,66511.0,SIM,11.198.25350,15.000.00000,2.251.69900
2006,20/01/2018,20,9,1,14,54,25,38.569.46100,0,&nbsp,&nbsp,000,71,31.319779999999998,5500,57758.0,SIM,15.294.55169,20.000.00000,2.836.88447
2007,24/01/2018,41,14,54,4,39,58,38.825.17800,0,&nbsp,&nbsp,000,42,53.296380000000006,3340,95742.0,SIM,19.418.00850,24.000.00000,3.425.94974
2008,27/01/2018,27,22,58,33,59,42,43.671.25000,0,&nbsp,&nbsp,000,49,51.38462,4215,85336.0,SIM,24.056.14597,30.000.00000,4.088.54082
2009,31/01/2018,1,48,50,44,37,46,47.352.86500,0,&nbsp,&nbsp,000,46,59.35017,3665,1.06416,SIM,42.512.96740,48.000.00000,4.806.99028
2010,03/02/2018,18,56,8,34,39,10,61.968.60600,0,&nbsp,&nbsp,000,106,33.7054,7436,68638.0,SIM,49.094.38913,56.000.00000,5.747.19341
2011,06/02/2018,28,35,58,54,2,32,43.455.85650,0,&nbsp,&nbsp,000,119,21.05402,5949,60164.0,SIM,53.709.65058,59.000.00000,6.406.51649
2012,08/02/2018,11,51,36,8,35,27,60.329.09750,0,&nbsp,&nbsp,000,107,32.50698,6828,72772.0,SIM,60.116.94710,70.000.00000,7.321.84458
2013,10/02/2018,6,36,53,30,56,23,69.104.36050,0,&nbsp,&nbsp,000,159,25.05774,8465,67237.0,SIM,67.456.22693,71.000.00000,8.370.31314
2014,14/02/2018,46,32,16,56,40,53,52.356.50350,0,&nbsp,&nbsp,000,46,65.62153,4140,1.0416100000000001,SIM,92.190.61841,100.000.00000,9.164.67905
2015,17/02/2018,18,58,32,39,27,17,116.332.79700,1,Curitiba,PR,104.545.82937,130,51.59319,12558,76298.0,NÃO,000,3.000.00000,10.929.70920
2016,21/02/2018,11,17,48,18,4,21,26.614.71400,0,&nbsp,&nbsp,000,64,23.975929999999998,4543,48251.0,SIM,2.826.63542,6.200.00000,11.333.51427
2017,24/02/2018,56,10,11,2,38,24,34.810.98250,0,&nbsp,&nbsp,000,123,16.31717,6125,46810.0,SIM,6.523.76162,11.000.00000,11.861.67517
2018,28/02/2018,55,11,27,22,25,59,37.486.97400,0,&nbsp,&nbsp,000,83,26.0397,4661,66242.0,SIM,10.505.09347,15.000.00000,12.430.43687
2019,03/03/2018,41,46,54,59,23,52,45.790.93050,0,&nbsp,&nbsp,000,54,48.889920000000004,4043,93284.0,SIM,32.794.59350,40.000.00000,13.125.18827
2020,07/03/2018,2,46,57,60,48,36,53.716.38650,0,&nbsp,&nbsp,000,46,67.32596,4530,97666.0,SIM,38.499.58215,45.000.00000,13.940.18666
2021,10/03/2018,32,37,40,60,7,14,61.453.15400,0,&nbsp,&nbsp,000,101,35.07974,6982,72493.0,SIM,45.026.25992,52.000.00000,14.872.56921
2022,14/03/2018,28,60,52,45,4,48,64.651.78300,0,&nbsp,&nbsp,000,79,47.18315,6343,83950.0,SIM,51.892.65046,60.000.00000,15.853.48216
2023,17/03/2018,23,56,8,7,1,6,73.781.90050,2,Curitiba,PR,29.864.35595,217,19.60305,13622,44611.0,NÃO,000,3.000.00000,16.972.91952
2023,17/03/2018,23,56,8,7,1,6,73.781.90050,2,RIO DE JANEIRO,RJ,29.864.35595,217,19.60305,13622,44611.0,NÃO,000,3.000.00000,16.972.91952
2024,21/03/2018,29,16,20,35,47,23,25.175.41600,0,&nbsp,&nbsp,000,45,32.25505,3221,64375.0,SIM,21.284.44874,25.000.00000,17.354.88721
2025,24/03/2018,52,56,4,24,46,55,43.865.88150,0,&nbsp,&nbsp,000,53,47.71826,3730,96862.0,SIM,25.943.25719,30.000.00000,18.020.43129
2026,28/03/2018,51,33,23,52,31,10,45.084.07750,0,&nbsp,&nbsp,000,105,24.75526,6365,58339.0,SIM,30.731.44506,35.000.00000,18.704.45815
2027,31/03/2018,11,15,39,37,29,44,43.257.05650,0,&nbsp,&nbsp,000,76,32.81534,4916,72473.0,SIM,35.325.59281,40.000.00000,19.360.76499
2028,04/04/2018,7,42,58,36,24,11,53.470.88600,4,VIAMÃO,RS,10.251.12697,261,11.81165,9867,44634.0,NÃO,000,3.000.00000,20.172.03859
2028,04/04/2018,7,42,58,36,24,11,53.470.88600,4,PIRACICABA,SP,10.251.12697,261,11.81165,9867,44634.0,NÃO,000,3.000.00000,20.172.03859
2028,04/04/2018,7,42,58,36,24,11,53.470.88600,4,SÃO PAULO,SP,10.251.12697,261,11.81165,9867,44634.0,NÃO,000,3.000.00000,20.172.03859
2028,04/04/2018,7,42,58,36,24,11,53.470.88600,4,SÃO PAULO,SP,10.251.12697,261,11.81165,9867,44634.0,NÃO,000,3.000.00000,20.172.03859
2029,07/04/2018,15,37,18,33,40,6,29.630.35250,0,&nbsp,&nbsp,000,78,21.9016,4398,55490.0,SIM,17.520.43923,22.000.00000,20.621.59769
2030,11/04/2018,38,4,58,40,27,59,43.333.09400,1,UNAÍ,MG,22.122.66260,63,39.65635,4017,88849.0,NÃO,000,3.000.00000,21.279.05818
2031,14/04/2018,23,39,18,55,50,37,30.644.30600,0,&nbsp,&nbsp,000,48,36.807990000000004,3252,77613.0,SIM,3.254.60123,6.000.00000,21.744.00122
2032,17/04/2018,19,39,20,53,14,6,19.334.92050,0,&nbsp,&nbsp,000,27,41.28689,2075,76746.0,SIM,5.308.08078,8.500.00000,22.037.35546
2033,20/04/2018,40,10,18,33,38,43,38.053.96700,1,BRASÍLIA,DF,9.349.63055,27,81.25867,3644,86011.0,NÃO,000,3.000.00000,22.614.71973
2034,25/04/2018,7,56,22,13,6,17,26.153.49450,1,SÃO PAULO,SP,2.777.65127,89,16.942339999999998,5597,38486.0,NÃO,000,15.000.00000,23.011.52707
2035,28/04/2018,52,35,49,30,38,36,37.614.20250,0,&nbsp,&nbsp,000,37,58.61161,2668,1.1611799999999999,SIM,14.510.53322,20.000.00000,23.582.21913
2036,02/05/2018,23,58,8,19,27,7,34.643.27300,0,&nbsp,&nbsp,000,91,21.94881,6675,42746.0,SIM,18.189.84770,22.000.00000,24.107.83550
2037,05/05/2018,60,30,14,45,23,16,48.518.02200,0,&nbsp,&nbsp,000,48,58.276759999999996,4609,86702.0,SIM,23.342.74019,28.000.00000,24.843.96302
2038,08/05/2018,26,35,40,25,6,38,32.033.89700,0,&nbsp,&nbsp,000,28,65.9607,2768,95318.0,SIM,26.744.92397,30.000.00000,25.329.98928
2039,10/05/2018,28,22,6,31,44,12,45.328.97250,0,&nbsp,&nbsp,000,91,28.71892,6415,58198.0,SIM,44.786.42127,50.000.00000,26.017.73174
2040,12/05/2018,56,58,54,6,41,9,61.238.14200,0,&nbsp,&nbsp,000,67,52.696380000000005,5680,88799.0,SIM,51.290.26354,60.000.00000,26.946.85208
2041,16/05/2018,10,12,54,42,22,25,71.952.86000,1,BRASÍLIA,DF,58.932.07038,120,34.57008,9310,63655.0,NÃO,000,3.000.00000,28.038.53879
2042,19/05/2018,33,32,22,29,35,14,28.129.04850,0,&nbsp,&nbsp,000,47,34.50569,3018,76766.0,SIM,2.987.46644,6.500.00000,28.465.31973
2043,23/05/2018,53,58,21,38,57,56,29.191.36500,0,&nbsp,&nbsp,000,19,88.57973,2258,1.06479,SIM,6.087.75699,10.000.00000,28.908.21839
2044,26/05/2018,14,7,60,54,47,56,33.740.30100,0,&nbsp,&nbsp,000,49,39.69963,3612,76937.0,SIM,24.641.74307,30.000.00000,29.420.13465
2045,30/05/2018,27,46,15,25,50,45,41.661.85100,1,PRIMEIRO DE MAIO,PR,29.066.47084,70,34.314209999999996,3921,87513.0,NÃO,000,3.000.00000,30.052.23863
2046,02/06/2018,27,11,6,28,46,3,23.792.13900,0,&nbsp,&nbsp,000,80,17.14656,4630,42324.0,SIM,2.526.86175,5.500.00000,30.413.21890
2047,06/06/2018,18,19,44,54,1,29,29.094.68100,0,&nbsp,&nbsp,000,30,55.91469,2390,1.00265,SIM,5.616.88391,9.500.00000,30.854.65064
2048,09/06/2018,10,39,38,35,26,19,35.709.74050,0,&nbsp,&nbsp,000,36,57.18969,3611,81450.0,SIM,9.409.46336,14.000.00000,31.396.44772
2049,13/06/2018,19,10,27,31,51,53,35.572.73650,0,&nbsp,&nbsp,000,49,41.855709999999995,4216,69494.0,SIM,24.258.03047,30.000.00000,31.936.16614
2050,16/06/2018,33,50,38,32,8,31,44.647.61000,0,&nbsp,&nbsp,000,34,75.70993,3540,1.0387899999999999,SIM,28.999.86298,35.000.00000,32.613.57080
2051,20/06/2018,37,5,44,1,53,6,44.492.02800,0,&nbsp,&nbsp,000,46,55.76452,5251,69787.0,SIM,33.725.17179,38.000.00000,33.288.61492
2052,23/06/2018,57,50,56,51,58,59,45.054.67400,4,SALVADOR,BA,9.627.55921,152,17.08952,4816,77052.0,NÃO,000,2.500.00000,33.972.19567
2052,23/06/2018,57,50,56,51,58,59,45.054.67400,4,MARANGUAPE,CE,9.627.55921,152,17.08952,4816,77052.0,NÃO,000,2.500.00000,33.972.19567
2052,23/06/2018,57,50,56,51,58,59,45.054.67400,4,MARABÁ,PA,9.627.55921,152,17.08952,4816,77052.0,NÃO,000,2.500.00000,33.972.19567
2052,23/06/2018,57,50,56,51,58,59,45.054.67400,4,CANOAS,RS,9.627.55921,152,17.08952,4816,77052.0,NÃO,000,2.500.00000,33.972.19567
2053,27/06/2018,12,27,40,37,22,55,19.479.43550,0,&nbsp,&nbsp,000,17,66.06341,1582,1.01415,SIM,2.068.82788,4.500.00000,34.267.74253
2054,30/06/2018,39,4,7,12,26,22,28.021.80500,0,&nbsp,&nbsp,000,80,20.19481,5237,44070.0,SIM,17.174.51694,21.000.00000,34.692.89633
2055,03/07/2018,53,43,46,25,35,6,22.180.46600,0,&nbsp,&nbsp,000,41,31.19036,2209,82700.0,SIM,19.530.20977,22.000.00000,35.029.42390
2056,05/07/2018,29,47,22,36,34,18,34.130.22900,0,&nbsp,&nbsp,000,80,24.59704,4927,57054.0,SIM,23.155.03603,27.500.00000,35.547.25624
2057,07/07/2018,37,38,20,13,10,54,33.588.69500,0,&nbsp,&nbsp,000,42,46.10812,4086,67706.0,SIM,26.722.34827,31.000.00000,36.056.87229
2058,11/07/2018,19,4,23,29,59,56,42.911.63100,0,&nbsp,&nbsp,000,81,30.54383,5435,65029.0,SIM,31.279.80985,34.000.00000,36.707.93823
2059,14/07/2018,5,4,36,56,40,44,53.294.35650,0,&nbsp,&nbsp,000,77,39.9047,5562,78919.0,SIM,49.363.97962,56.000.00000,37.516.53348
2060,18/07/2018,11,39,41,9,25,8,62.764.25050,0,&nbsp,&nbsp,000,186,19.45508,8570,60320.0,SIM,56.029.90337,62.000.00000,38.468.80832
2061,21/07/2018,33,45,44,40,36,54,73.680.04000,0,&nbsp,&nbsp,000,93,45.67731,6899,87962.0,SIM,63.855.14665,72.000.00000,39.586.70023
2062,25/07/2018,8,15,34,25,10,23,90.343.58200,1,SÃO LUIS,MA,73.450.15375,192,27.128740000000004,13804,53904.0,NÃO,000,3.000.00000,40.957.41553
2063,28/07/2018,10,19,29,24,6,25,27.002.57700,0,&nbsp,&nbsp,000,94,16.56193,5511,40356.0,SIM,2.867.82870,6.000.00000,41.367.10536
2064,01/08/2018,55,53,14,10,36,60,29.153.25000,0,&nbsp,&nbsp,000,68,24.7179,3311,72520.0,SIM,24.852.79686,30.000.00000,41.809.42573
2065,04/08/2018,4,11,43,20,30,37,47.720.79200,0,&nbsp,&nbsp,000,74,37.180009999999996,4900,80213.0,SIM,29.921.01895,35.000.00000,42.533.45747
2066,08/08/2018,27,55,35,6,25,45,49.282.49900,1,SÃO PAULO,SP,35.155.10328,104,27.32077,7345,55263.0,NÃO,000,3.000.00000,43.281.18382
2067,11/08/2018,59,2,11,32,26,13,28.548.46050,0,&nbsp,&nbsp,000,57,28.87629,3828,61425.0,SIM,3.032.01041,6.500.00000,43.714.32819
2068,14/08/2018,5,47,40,9,42,3,19.414.43700,0,&nbsp,&nbsp,000,46,24.333270000000002,2466,64843.0,SIM,5.093.93507,7.500.00000,44.008.88887
2069,16/08/2018,40,3,48,17,34,35,25.751.10650,0,&nbsp,&nbsp,000,48,30.930590000000002,3638,58300.0,SIM,19.225.57756,23.000.00000,44.399.59108
2070,18/08/2018,5,26,42,27,48,34,37.341.65750,0,&nbsp,&nbsp,000,84,25.62996,5654,54396.0,SIM,23.191.47597,27.500.00000,44.966.14801
2071,22/08/2018,35,46,34,60,24,33,43.096.60600,0,&nbsp,&nbsp,000,33,75.2944,3760,94404.0,SIM,27.768.58295,33.000.00000,45.620.02045
2072,25/08/2018,22,13,10,20,12,54,49.882.35000,0,&nbsp,&nbsp,000,135,21.30329,8860,46371.0,SIM,33.066.37491,40.000.00000,46.376.84788
2073,29/08/2018,55,12,15,30,52,18,51.222.02050,0,&nbsp,&nbsp,000,80,36.91478,5335,79078.0,SIM,38.506.44756,45.000.00000,47.154.00113
2074,01/09/2018,42,8,18,37,58,23,57.893.62250,2,PASSOS,MG,22.327.54133,172,19.40599,8812,54111.0,NÃO,000,20.000.00000,48.032.37759
2074,01/09/2018,42,8,18,37,58,23,57.893.62250,2,SÃO SEBASTIÃO,SP,22.327.54133,172,19.40599,8812,54111.0,NÃO,000,20.000.00000,48.032.37759
2075,05/09/2018,59,23,33,57,9,7,36.072.58200,0,&nbsp,&nbsp,000,98,21.22193,5737,51787.0,SIM,19.815.37566,24.000.00000,48.579.67979
2076,08/09/2018,6,15,43,5,12,22,33.802.03750,0,&nbsp,&nbsp,000,86,22.66094,5364,51902.0,SIM,23.405.34610,28.000.00000,49.092.53272
2077,12/09/2018,37,13,16,26,39,35,40.989.76700,1,ARAPUTANGA,MT,27.758.69468,117,20.19869,6080,55527.0,NÃO,000,2.500.00000,49.714.43967
2078,15/09/2018,30,36,2,11,39,15,26.528.83100,0,&nbsp,&nbsp,000,26,58.82722,2715,80479.0,SIM,2.817.51415,5.000.00000,50.116.94172
2079,18/09/2018,55,37,58,14,2,1,17.275.70600,0,&nbsp,&nbsp,000,23,43.30535,1681,84645.0,SIM,14.977.66494,17.000.00000,50.379.05304
2080,20/09/2018,58,55,46,22,40,10,28.555.72650,0,&nbsp,&nbsp,000,38,43.32546,2892,81326.0,SIM,18.010.44703,22.000.00000,50.812.30763
2081,22/09/2018,40,42,13,18,35,41,35.339.93050,1,ITAGUARA,MG,21.763.75054,128,15.918029999999998,4287,67896.0,NÃO,000,2.500.00000,51.348.49385
2082,26/09/2018,25,33,42,49,6,48,22.792.56350,1,VITÓRIA,ES,2.420.70110,32,41.065459999999995,2640,71109.0,NÃO,000,3.000.00000,51.694.30831
2083,29/09/2018,56,33,1,19,18,60,25.415.37250,0,&nbsp,&nbsp,000,80,18.3164,3935,53197.0,SIM,2.699.25848,6.000.00000,52.079.91668
2084,03/10/2018,20,37,26,7,39,38,27.457.47200,0,&nbsp,&nbsp,000,48,32.98017,2667,84795.0,SIM,14.932.20245,19.000.00000,52.496.50829
2085,06/10/2018,25,49,12,21,38,37,40.357.75100,0,&nbsp,&nbsp,000,64,36.35637,4786,69452.0,SIM,19.218.42731,23.000.00000,53.108.82615
2086,10/10/2018,4,53,35,43,47,46,39.184.31650,0,&nbsp,&nbsp,000,33,68.45921,4355,74107.0,SIM,23.380.02668,27.000.00000,53.703.34035
2087,13/10/2018,19,18,53,34,2,23,37.519.09000,1,MARABÁ,PA,27.364.76944,52,41.59896,4898,63091.0,NÃO,000,2.500.00000,54.272.58933
2088,17/10/2018,24,3,27,38,14,56,23.790.00400,1,CASTRO ALVES,BA,2.526.63500,56,24.49289,3262,60068.0,NÃO,000,3.000.00000,54.633.53721
2089,20/10/2018,38,48,5,49,10,32,26.731.08200,0,&nbsp,&nbsp,000,29,53.14374,2665,82614.0,SIM,14.026.43208,18.000.00000,55.039.10786
2090,23/10/2018,11,8,18,40,37,51,23.886.86300,0,&nbsp,&nbsp,000,43,32.027590000000004,2659,73990.0,SIM,16.563.35406,20.000.00000,55.401.52529
2091,25/10/2018,12,11,10,59,38,37,32.592.78400,1,Curitiba,PR,20.024.89484,75,25.05496,3855,69635.0,NÃO,000,2.500.00000,55.896.03113
2092,27/10/2018,13,17,27,11,15,22,22.775.96650,0,&nbsp,&nbsp,000,175,7.50365,6609,28384.0,SIM,2.418.93840,5.500.00000,56.241.59377
2093,31/10/2018,54,34,52,8,14,27,26.770.47100,0,&nbsp,&nbsp,000,46,33.55303,3177,69402.0,SIM,5.262.11611,10.000.00000,56.647.76203
2094,03/11/2018,4,33,16,44,19,31,30.714.65250,0,&nbsp,&nbsp,000,66,26.8309,4528,55869.0,SIM,17.652.71220,22.000.00000,57.113.77239
2095,07/11/2018,49,29,56,43,35,16,41.767.40400,0,&nbsp,&nbsp,000,78,30.87283,4637,74188.0,SIM,22.088.65030,27.000.00000,57.747.47785
2096,10/11/2018,11,51,6,24,13,19,47.942.61150,0,&nbsp,&nbsp,000,185,14.94113,10842,36420.0,SIM,27.180.43089,33.000.00000,58.474.87510
2097,14/11/2018,51,28,24,49,9,45,50.929.05300,0,&nbsp,&nbsp,000,113,25.98488,6422,65317.0,SIM,32.589.38872,37.000.00000,59.247.58338
2098,17/11/2018,2,38,27,60,18,8,49.113.23200,0,&nbsp,&nbsp,000,85,33.31296,6551,61748.0,SIM,37.805.49592,43.500.00000,59.992.74157
2099,21/11/2018,30,15,5,58,20,27,58.036.46450,0,&nbsp,&nbsp,000,97,34.49553,7549,63320.0,SIM,60.511.15787,70.000.00000,60.873.28526
2100,24/11/2018,1,35,13,11,10,49,81.684.15500,1,INDAIATUBA,SP,69.186.48411,266,17.70475,15540,43293.0,NÃO,000,3.000.00000,62.112.61760
2101,28/11/2018,58,56,18,8,2,37,24.349.15000,0,&nbsp,&nbsp,000,61,23.01376,3852,52063.0,SIM,2.586.01952,6.000.00000,62.482.04898
2102,01/12/2018,6,4,17,57,34,51,33.425.57750,0,&nbsp,&nbsp,000,77,25.02775,4557,60413.0,SIM,6.136.00775,10.000.00000,62.989.19017
2103,04/12/2018,13,40,50,46,3,44,24.240.73050,0,&nbsp,&nbsp,000,40,34.93971,2226,89692.0,SIM,8.710.51249,12.000.00000,63.356.97658
2104,06/12/2018,12,45,10,56,2,27,32.874.91200,0,&nbsp,&nbsp,000,79,23.99225,5762,46992.0,SIM,25.324.91826,30.000.00000,63.855.76293
2105,08/12/2018,16,46,13,11,24,31,42.070.29050,0,&nbsp,&nbsp,000,106,22.88249,6029,57473.0,SIM,29.793.02464,36.000.00000,64.494.06386
2106,12/12/2018,27,3,39,40,36,43,50.688.84800,0,&nbsp,&nbsp,000,82,35.63955,5610,74419.0,SIM,35.176.47132,42.000.00000,65.263.12768
2107,15/12/2018,50,44,60,38,56,8,58.625.68600,0,&nbsp,&nbsp,000,72,46.94497,5454,88533.0,SIM,41.402.85576,48.000.00000,66.152.61119
2108,18/12/2018,44,59,29,19,41,22,41.834.50600,0,&nbsp,&nbsp,000,58,41.58534,4051,85056.0,SIM,45.845.92047,50.000.00000,66.787.33474
